genus	n_folds	folds_selected	folds_nonzero	pct_selected	pct_nonzero_of_sel	sign_pos_frac	mean_coef_nz	direction	binomial_p	bh_fdr_q	fdr_sig
Roseimaritima	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseitalea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseivivax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosemountvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosenblumvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseolovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosariovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ronaldovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rogunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rodentibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodophyticola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodopirellula	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoplanes	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodopseudomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodospirillum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodothermus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodovastum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodovulum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseovarius	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Richelia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rickettsiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Riemerella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rigallicvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rimavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rippkaea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Risjevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rivularia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Robiginitalea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rickettsia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosistilla	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rossellomorea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roufvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharobesus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharolobus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharomonospora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharophagus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharopolyspora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharospirillum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saccharothrix	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sabulilitoribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saclayvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sagittula	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saguarovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saikungvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salacisavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salaquimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salarchaeum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salasvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salchichonvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sadwavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodomicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sabourvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Runella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rouxiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rowavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rtpvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubinisphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubripirellula	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubrivivax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruthenibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rubrobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruegeria	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rufibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruficoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rugamonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rugosibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruminiclostridium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ruminococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rummeliibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rudivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salegentibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoluna	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodocytophaga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoxanthomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychroflexus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychromicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychromonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychroserpens	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Psychrosphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pukyongia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pukyongiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pullulanibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pulverervirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pulveribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Punavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Puppervirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pusillibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pusillimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudovibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudothermotoga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudothauera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudotevenvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudodesulfovibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoduganella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudofrankia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudogulbenkiania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudohalocynthiibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudohongiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudolabrys	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoleptotrichia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyramidobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudolysobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudooceanicola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptothrix	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoprevotella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudopuniceibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhizobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhodobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhodoplanes	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudosulfitobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudonocardia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrobaculum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrodictium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rathayibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ravarandavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Refugevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Reichenbachiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Reinekea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Renibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Respirovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhadinovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rasiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rheavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhizorhabdus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodanobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodobaca	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodocaloribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodococcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rheinheimera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rhodoferax	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raphidovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raoultella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyrolobus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyruvatibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pyxidicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qingdaovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qingshengfaniella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Qipengyuania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quadrivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quatrionicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raoultibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quesadillavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Radiobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rahariannevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rahnella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raineyella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Raleighvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ralstonia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ramlibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ranavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Quwivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salicibibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salidesulfovibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skatevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skermanella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skermania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skogvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Skunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slackia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slashvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slepowronvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Slopekvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sneathia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sneathiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Snodgrassella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sodaliphilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sodalis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sokavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solicola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siophivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinorhizobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sideroxydans	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sigmavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silicimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silvanigrella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silviavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Silvimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiaoa	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiduia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solidesulfovibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simiispumavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simkania	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simonsiella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simplexvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Simplicispira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Singulisphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinimarinibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siniperhavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sinomicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siminovitchia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solitalea	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Solwaraspora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spongiactinospora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spongiibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporofaciens	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporolactobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporomusa	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sporosarcina	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Squashvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stackebrandtia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spirosoma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stanieria	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Staphylothermus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stappia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Starkeya	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Steinhofvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stenotrophomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Steroidobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sterolibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Staphylospora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sideroxyarcus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiroplasma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sopolycivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sorangium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sparkyvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spartinivicinus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerisporangium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerochaeta	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerospermopsis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spirochaeta	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphaerotilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingomicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingopyxis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingorhabdus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingosinicella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingosinithalassobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Spiractinospora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sphingobacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siccibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Siansivirga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shirahamavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmonpoxvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salvovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Samsavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Samwavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandaracinobacteroides	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandaracinus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sandinevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sanguibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmonella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sanovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Santafevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saphexavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saprospira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sarcina	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sarumanvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scandinavium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scardovia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schiekvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sansavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schizotequatrovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salmondvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salisediminibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinarchaeum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinicola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinigranum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinimicrobium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salivirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saliniradius	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinisphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinispira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinispora	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinivibrio	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinivirga	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salipaludibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Saliphagus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salipiger	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Salinirubellus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoclostridium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schleiferilactobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sclerotimonavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serinicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serpentinicella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serpentinimonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Serratia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seuratvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sextaecvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shalavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sepunavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shamshuipovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shapirovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sheenvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shenzhenvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sherbrookevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shewanella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shigella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shimwellia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shinella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Shandvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Schnuerera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Septimatrevirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seonamhaeicola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scophrhavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scutavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Scytonema	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sebaldella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Secundilactobacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimentibacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimenticola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedimentisphaera	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Seoulvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminibacillus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminicoccus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminicola	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminispirochaeta	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sedonavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Segniliparus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Segzyvirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Selenomonas	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Senquatrovirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sediminibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptothermofonsia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Lentavirus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Leptospira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hepatoplasma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hoaglandella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hodgkinia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hydrogenosomobacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Ichthyocystis	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Ishikawaella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Karelsulcia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Kinetoplastibacterium	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Korarchaeum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Koribacter	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Kuenenia	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Mancarchaeum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Megaira	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanoliparum	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanomethylophilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methanoplasma	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Methylopumilus	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Hamiltonella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Candidatus_Gullanella	79	0	0	0.0	0.0		0.0	none	1.0	1.0	False
