genus	n_folds	folds_selected	folds_nonzero	pct_selected	pct_nonzero_of_sel	sign_pos_frac	mean_coef_nz	direction	binomial_p	bh_fdr_q	fdr_sig
Minhovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoduganella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudorhizobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudogulbenkiania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassolituus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassospira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassotalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thauera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thaumasiovibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thaumasvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermacetogenium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermaerobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermanaeromonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermanaerosceptrum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermanaerovibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermincola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoactinomyces	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoanaerobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoanaerobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassoglobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassobius	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepiditoga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tequatrovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tequintavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terapinvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terasakiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Teredinibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terribacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermobaculum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terricaulis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terrihabitans	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terrisporobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Teseptimavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tessaracoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tetragenococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tetrasphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Teubervirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terriglobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermobifida	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermobispora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermocaproicibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermospira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermostichus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosulfidibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosulfurimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosulfuriphilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosynechococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermotoga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosipho	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermotomaculum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermovirga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thetisvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thioalkalivibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiocapsa	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thioclava	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiocystis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermovibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepidimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosediminibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoplasma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermochromatium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoclostridium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermocrinis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfatator	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfomicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoproteus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfovibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermogladius	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermogutta	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoleophilum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoleptolyngbya	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermomicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermomonospora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermophilibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermofilum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiodictyon	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepidiforma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepidanaerobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuricurvum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuriferula	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuriflexus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurifustis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurihydrogenibium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuriroseicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurisphaera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuritalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuritortus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurivermis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurospirillum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurovum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Superficieibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Suspvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sutcliffiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuricella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuricaulis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuracidifex	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfolobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptomonospora	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptosporangium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stupnyavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stutzerimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stygiolobus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Subdoligranulum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sutterella	39	39	11	100.0	28.2	0.727	0.01388	R+	0.226562	1.0	False
Subtercola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Suicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Suipoxvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sukhumvitvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sukkupivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfidibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfitobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfobacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfodiicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Succinivibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Suttonella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Svunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Swingsia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tannerella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tannockella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Taranisvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tardibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tardiphaga	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tateyamaria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tatlockia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tatumella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tankvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Taupapillomavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Taylorella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Teetrevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tegunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Telluria	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tellurirhabdus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Telmatocola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tenacibaculum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tenuifilum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tautonia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepidibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tanisvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tandoganvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Symbiobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Symbiopectobacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Symmachiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Synechococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Synechocystis	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophobotulus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tangaroavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophotalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tabernariusvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tabrizicola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tahibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Taipeivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Takahashivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tamkungvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tamlana	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophothermus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptantibioticus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thioflavicoccus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiolapillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Weissella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Weizmannia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wenxinia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wenyingzhuangia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wenzhouxiangella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Whispovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Whopevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wielerella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wifcevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wigglesworthia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wildcatvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Williamsoniiplasma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wilnyevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wilsonroadvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Winkia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Winklervirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Winogradskyella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Weeksella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Webervirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Weaselvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Warwickvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vhulanivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vibakivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vipetofemvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vipunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Virgibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Viridibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vitreoscilla	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wizardvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vividuovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vulcanisaeta	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vulgatibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Waddlia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wadgaonvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Waikavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wanchaivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wansuia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Warsawvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vogesella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Woeseia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wohlfahrtiimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wolbachia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yokenella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yokohamavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yoloswagvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yongloolinvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yonseivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yoonia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Youhaiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yushanvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yinghuangia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zetavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zhonglingvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zhongshania	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zhouia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zobellella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zobellia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zophobihabitans	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zunongwangia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zurivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zhaonella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vespertilionpoxvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yimella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yeceytrevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wolinella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wotdevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wphvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wulfhauvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xanthobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xanthomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xenorhabdus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xiamenia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yersinia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xianfuyuplasma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xooduovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xuanwuvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xylanimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xylella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xylophilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yangia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yangvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yatapoxvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xipdecavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiohalobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vespertiliibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vescimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tolypothrix	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tomitella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Torchivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Toursvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Toutatisvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trabulsiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Traversvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Triatovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trichlorobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trichormus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trichothermofontia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trichovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tritonibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tritonvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tropheryma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Truepera	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trueperella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tolumonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tobamovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tlsvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tistrella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiomicrorhabdus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiomicrospira	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiopseudomonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiospirochaeta	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiosulfatimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiosulfativibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiothrix	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tsarbombavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiwvovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tibrovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tichowtungia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tidunavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tiilvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Timquatrovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Timshelvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tinduovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tissierella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thomasclavelia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tsukamurella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tsuneonella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tulanevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Usitatibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Uukuvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vaginimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vagococcus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vallitalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vapseptimavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Varicellovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Variibacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Uruburuella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Variovorax	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vectrevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vedamuthuvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Velarivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vellamovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Venatoribacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vequintavirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Verminephrobacter	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Verrucomicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Varunaivibrio	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vesivirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ureibacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ureaplasma	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tumebacillus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tunggulvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tungrovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tupanvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Turbidovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Turicimonas	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Turneriella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tuwongella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Urechidicola	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Twortvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tymovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tyzzerella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Uetakevirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Uliginvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Unaquatrovirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Undibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Unicornvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Urbifossiella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tybeckvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptacidiphilus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stormageddonvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stigmatella	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseburia	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseibacterium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseibium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseicitreum	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseiflexus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseimaritima	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseimicrobium	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseitalea	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseivivax	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosemountvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Rosenblumvirus	39	0	0	0.0	0.0		0.0	none	1.0	1.0	False
