genus	n_folds	folds_selected	folds_nonzero	pct_selected	pct_nonzero_of_sel	sign_pos_frac	mean_coef_nz	direction	binomial_p	bh_fdr_q	fdr_sig
Modestobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Moellerella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Mogibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Moineauvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Mollyvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Mitsuaria	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudocnuella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudopuniceibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Pseudoduganella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassolituus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassospira	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassotalea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thauera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thaumasiovibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thaumasvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermacetogenium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermaerobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermanaeromonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermanaerosceptrum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermanaerovibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermincola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoactinomyces	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoanaerobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoanaerobacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassoglobus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassobius	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepiditoga	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tequatrovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tequintavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terapinvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terasakiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Teredinibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terribacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermobaculum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terricaulis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terrihabitans	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terrisporobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Teseptimavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tessaracoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tetragenococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tetrasphaera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Teubervirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thalassavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Terriglobus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermobifida	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermobispora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermocaproicibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosphaera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermospira	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermostichus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosulfidibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosulfurimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosulfuriphilus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosynechococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermotoga	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosipho	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermotomaculum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermovirga	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thetisvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thioalkalivibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiocapsa	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thioclava	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiocystis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermovibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepidimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermosediminibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoplasma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermochromatium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoclostridium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermocrinis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfatator	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfobacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfomicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoproteus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermodesulfovibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermogladius	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermogutta	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoleophilum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermoleptolyngbya	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermomicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermomonospora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermophilibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thermofilum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiodictyon	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepidiforma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepidanaerobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuricella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuricurvum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuriferula	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuriflexus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurifustis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurihydrogenibium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurimicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuriroseicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurisphaera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuritalea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuritortus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurivermis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurospirillum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfurovum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Superficieibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Suspvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuricaulis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfuracidifex	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfolobus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfodiicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptantibioticus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptomonospora	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptosporangium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stupnyavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stutzerimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stygiolobus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sutcliffiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Subdoligranulum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Succinivibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Suicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Suipoxvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sukhumvitvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sukkupivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfidibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfitobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Sulfobacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Subtercola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Suttonella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Svunavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Swingsia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tannerella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tannockella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Taranisvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tardibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tardiphaga	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tateyamaria	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tatlockia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tatumella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tankvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Taupapillomavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Taylorella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Teetrevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tegunavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Telluria	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tellurirhabdus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Telmatocola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tenacibaculum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tenuifilum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tautonia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tepidibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tanisvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tandoganvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Symbiobacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Symbiopectobacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Symmachiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Synechococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Synechocystis	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophobotulus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tangaroavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophotalea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tabernariusvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tabrizicola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tahibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Taipeivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Takahashivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tamkungvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tamlana	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Syntrophothermus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Streptacidiphilus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thioflavicoccus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiolapillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Weissella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Weizmannia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wenxinia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wenyingzhuangia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wenzhouxiangella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Whispovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Whopevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wielerella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wifcevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wigglesworthia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wildcatvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Williamsoniiplasma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wilnyevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wilsonroadvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Winkia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Winklervirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Winogradskyella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Weeksella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Webervirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Weaselvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Warwickvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vespertilionpoxvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vhulanivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vibakivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vipetofemvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vipunavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Virgibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Viridibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wizardvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vitreoscilla	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vogesella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vulcanisaeta	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vulgatibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Waddlia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wadgaonvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Waikavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wanchaivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Warsawvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vividuovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Woeseia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wohlfahrtiimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wolbachia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yokenella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yokohamavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yoloswagvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yongloolinvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yonseivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yoonia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Youhaiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yushanvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yinghuangia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zetavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zhonglingvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zhongshania	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zhouia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zobellella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zobellia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zophobihabitans	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zunongwangia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zurivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Zhaonella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vespertiliibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yimella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yeceytrevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wolinella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wotdevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wphvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Wulfhauvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xanthobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xanthomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xenorhabdus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xiamenia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yersinia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xianfuyuplasma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xooduovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xuanwuvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xylanimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xylella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xylophilus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yangia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yangvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Yatapoxvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Xipdecavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiohalobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vesivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Verrucomicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tolypothrix	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tomitella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Torchivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Toursvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Toutatisvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trabulsiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Traversvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Treponema	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Triatovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trichlorobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trichormus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trichothermofontia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trichovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tritonibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tritonvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tropheryma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Truepera	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tolumonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tobamovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tlsvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tistrella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiomicrorhabdus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiomicrospira	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiopseudomonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiospirochaeta	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiosulfatimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiosulfativibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiothrix	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Trueperella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thiwvovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tibrovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tichowtungia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tidunavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tiilvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Timquatrovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Timshelvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tinduovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tissierella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Thomasclavelia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tsarbombavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tsukamurella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tsuneonella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Uruburuella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Usitatibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Uukuvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vaginimicrobium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vagococcus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vallitalea	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vapseptimavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Varicellovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ureibacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Variibacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Varunaivibrio	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vectrevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vedamuthuvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Velarivirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vellamovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Venatoribacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vequintavirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Verminephrobacter	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Variovorax	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Vescimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Urechidicola	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Urbifossiella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tulanevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tumebacillus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tunggulvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tungrovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tupanvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Turbidovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Turicimonas	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Turneriella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Ureaplasma	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tuwongella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tybeckvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tymovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Tyzzerella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Uetakevirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Uliginvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Unaquatrovirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Undibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Unicornvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Twortvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stormageddonvirus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stigmatella	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Stieleria	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseateles	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseburia	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseibacterium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseibium	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseicitreum	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseiflexus	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
Roseimaritima	118	0	0	0.0	0.0		0.0	none	1.0	1.0	False
