sig_f2	batch_f2	n_per_cohort	n_cohorts	n_total	method	n_reps	mean_auc	std_auc	r2_resp_diag	r2_batch_diag	ceiling_auc	delta_auc
0.027	0.04	80	3	240	cohort_covariate	10	0.4886805555555556	0.057555201964272086	0.02289	0.03248	0.48531250000000004	0.0033680555555555824
0.027	0.04	80	4	320	none	10	0.5087890625	0.030001424119843877	0.01965	0.03761	0.48531250000000004	0.023476562499999964
0.027	0.04	80	4	320	mean_centering	10	0.47888671875	0.029446033059056347	0.02362	0.0361	0.48531250000000004	-0.00642578125000004
0.027	0.04	80	4	320	location_scale	10	0.5069335937500001	0.045473452190547145	0.02272	0.03392	0.48531250000000004	0.021621093750000098
0.027	0.04	80	4	320	quantile_mapping	10	0.5260156250000001	0.045523216947509305	0.0212	0.03761	0.48531250000000004	0.04070312500000006
0.027	0.04	80	4	320	percentile_norm	10	0.9838085937500001	0.008970543871395575	0.02365	0.03326	0.48531250000000004	0.49849609375000004
0.027	0.04	80	4	320	cohort_covariate	10	0.47287109374999997	0.05128687950538046	0.02133	0.03657	0.48531250000000004	-0.012441406250000064
0.027	0.08	20	1	20	none	10	0.505	0.2102974084481309	0.0578	0.0	0.5199999999999999	-0.014999999999999902
0.027	0.08	20	1	20	mean_centering	10	0.525	0.16007810593582122	0.0583	0.0	0.5199999999999999	0.0050000000000001155
0.027	0.08	20	1	20	location_scale	10	0.54	0.14106735979665885	0.0757	0.0	0.5199999999999999	0.02000000000000013
0.027	0.08	20	1	20	quantile_mapping	10	0.51	0.1772004514666935	0.09328	0.0	0.5199999999999999	-0.009999999999999898
0.027	0.08	20	1	20	percentile_norm	10	0.61	0.20346989949375804	0.05366	0.0	0.5199999999999999	0.09000000000000008
0.027	0.08	20	1	20	cohort_covariate	10	0.54	0.17146428199482244	0.0727	0.0	0.5199999999999999	0.02000000000000013
0.027	0.08	20	2	40	none	10	0.43	0.06619101147436865	0.03898	0.0587	0.5199999999999999	-0.08999999999999991
0.027	0.08	20	2	40	mean_centering	10	0.51375	0.11571111657917747	0.05465	0.05211	0.5199999999999999	-0.006249999999999867
0.027	0.08	20	2	40	location_scale	10	0.5275000000000001	0.08381527307120105	0.03698	0.05601	0.5199999999999999	0.007500000000000173
0.027	0.08	20	2	40	quantile_mapping	10	0.52125	0.13264732375739816	0.04169	0.07324	0.5199999999999999	0.0012500000000000844
0.027	0.08	20	2	40	percentile_norm	10	0.93875	0.03642200571083366	0.03372	0.06834	0.5199999999999999	0.41875000000000007
0.027	0.08	20	2	40	cohort_covariate	10	0.525	0.1378404875209022	0.06262	0.06433	0.5199999999999999	0.0050000000000001155
0.027	0.08	20	3	60	none	10	0.5227777777777778	0.08633304733257359	0.03692	0.09419	0.5199999999999999	0.002777777777777879
0.027	0.08	20	3	60	mean_centering	10	0.5027777777777778	0.14891065346727006	0.0274	0.10142	0.5199999999999999	-0.01722222222222214
0.027	0.08	20	3	60	location_scale	10	0.48888888888888893	0.08314794192830981	0.02806	0.09529	0.5199999999999999	-0.03111111111111098
0.027	0.08	20	3	60	quantile_mapping	10	0.49722222222222223	0.10105156977052074	0.02523	0.09664	0.5199999999999999	-0.022777777777777675
0.027	0.08	20	3	60	percentile_norm	10	0.9572222222222223	0.039444444444444456	0.03055	0.09079	0.5199999999999999	0.4372222222222224
0.027	0.08	20	3	60	cohort_covariate	10	0.4805555555555556	0.09804414475626606	0.03142	0.08413	0.5199999999999999	-0.03944444444444428
0.027	0.08	20	4	80	none	10	0.47093750000000006	0.06319998640229284	0.02939	0.11058	0.5199999999999999	-0.04906249999999984
0.027	0.08	20	4	80	mean_centering	10	0.5109375	0.07131918242135141	0.03075	0.11249	0.5199999999999999	-0.009062499999999862
0.027	0.08	20	4	80	location_scale	10	0.5078125	0.08032222703741473	0.03119	0.10597	0.5199999999999999	-0.012187499999999907
0.027	0.08	20	4	80	quantile_mapping	10	0.5234375	0.0731710592123006	0.03052	0.09462	0.5199999999999999	0.0034375000000000933
0.027	0.08	20	4	80	percentile_norm	10	0.9793749999999999	0.014670868242881878	0.02917	0.1084	0.5199999999999999	0.459375
0.027	0.08	20	4	80	cohort_covariate	10	0.480625	0.06621461319074515	0.03124	0.10217	0.5199999999999999	-0.03937499999999988
0.027	0.08	40	1	40	none	10	0.54375	0.16271620232785672	0.06167	0.0	0.52125	0.022499999999999964
0.027	0.08	40	1	40	mean_centering	10	0.48125	0.08983491804415475	0.03654	0.0	0.52125	-0.03999999999999998
0.027	0.08	40	1	40	location_scale	10	0.46749999999999997	0.08860022573334675	0.04328	0.0	0.52125	-0.05375000000000002
0.027	0.08	40	1	40	quantile_mapping	10	0.51875	0.0771058525664557	0.0535	0.0	0.52125	-0.0024999999999999467
0.027	0.08	40	1	40	percentile_norm	10	0.465	0.105741429912783	0.03089	0.0	0.52125	-0.05624999999999997
0.027	0.08	40	1	40	cohort_covariate	10	0.5925	0.09256754290786809	0.0601	0.0	0.52125	0.07125000000000004
0.027	0.08	40	2	80	none	10	0.46281249999999996	0.07636070344915635	0.03167	0.05735	0.52125	-0.05843750000000003
0.027	0.08	40	2	80	mean_centering	10	0.49343750000000003	0.0766797571478288	0.02659	0.04852	0.52125	-0.027812499999999962
0.027	0.08	40	2	80	location_scale	10	0.5537500000000001	0.055933135304575936	0.03188	0.04451	0.52125	0.032500000000000084
0.027	0.08	40	2	80	quantile_mapping	10	0.5606250000000002	0.0898262211161084	0.0263	0.04847	0.52125	0.03937500000000016
0.027	0.08	40	2	80	percentile_norm	10	0.9565624999999999	0.024742817771021948	0.02669	0.05379	0.52125	0.4353124999999999
0.027	0.08	40	2	80	cohort_covariate	10	0.5096875	0.06742255395081084	0.03206	0.04191	0.52125	-0.011562500000000031
0.027	0.08	40	3	120	none	10	0.4523611111111111	0.04589242823316068	0.02349	0.07595	0.52125	-0.06888888888888889
0.027	0.08	40	3	120	mean_centering	10	0.49111111111111116	0.08305555555555556	0.03417	0.07358	0.52125	-0.030138888888888826
0.027	0.08	40	3	120	location_scale	10	0.48166666666666674	0.026048980454444835	0.0231	0.08254	0.52125	-0.03958333333333325
0.027	0.08	40	3	120	quantile_mapping	10	0.48097222222222225	0.06334323143900858	0.02217	0.08023	0.52125	-0.040277777777777746
0.027	0.08	40	3	120	percentile_norm	10	0.9779166666666665	0.013922875084453024	0.0228	0.0774	0.52125	0.45666666666666655
0.027	0.08	40	3	120	cohort_covariate	10	0.5181944444444444	0.07230617449686003	0.02407	0.07334	0.52125	-0.003055555555555589
0.027	0.08	40	4	160	none	10	0.5198437499999999	0.06698115114996905	0.02326	0.08947	0.52125	-0.0014062500000000533
0.027	0.08	40	4	160	mean_centering	10	0.5196875	0.061019376085080554	0.02032	0.09193	0.52125	-0.0015625000000000222
0.027	0.08	40	4	160	location_scale	10	0.4760937500000001	0.07747873322120401	0.02325	0.09126	0.52125	-0.0451562499999999
0.027	0.08	40	4	160	quantile_mapping	10	0.5078125000000001	0.05661772166247951	0.02451	0.0918	0.52125	-0.01343749999999988
0.027	0.08	40	4	160	percentile_norm	10	0.9685937499999999	0.01999694800932131	0.02367	0.08996	0.52125	0.44734374999999993
0.027	0.08	40	4	160	cohort_covariate	10	0.49476562500000004	0.06070473373029179	0.02094	0.09669	0.52125	-0.02648437499999995
0.027	0.08	80	1	80	none	10	0.49406249999999996	0.09721161276437089	0.03962	0.0	0.48531250000000004	0.008749999999999925
0.027	0.08	80	1	80	mean_centering	10	0.4809375	0.088878098574677	0.02298	0.0	0.48531250000000004	-0.004375000000000018
0.027	0.08	80	1	80	location_scale	10	0.47781250000000003	0.05311488874364702	0.02608	0.0	0.48531250000000004	-0.007500000000000007
0.027	0.08	80	1	80	quantile_mapping	10	0.4956250000000001	0.09262027653273337	0.03131	0.0	0.48531250000000004	0.010312500000000058
0.027	0.08	80	1	80	percentile_norm	10	0.489375	0.09826820760042383	0.03124	0.0	0.48531250000000004	0.004062499999999969
0.027	0.08	80	1	80	cohort_covariate	10	0.49031249999999993	0.0688131811955384	0.02917	0.0	0.48531250000000004	0.004999999999999893
0.027	0.08	80	2	160	none	10	0.489921875	0.05683447431535833	0.01996	0.03663	0.48531250000000004	0.004609374999999971
0.027	0.08	80	2	160	mean_centering	10	0.50171875	0.05161668554413872	0.02592	0.03865	0.48531250000000004	0.016406249999999956
0.027	0.08	80	2	160	location_scale	10	0.467109375	0.022951869860168804	0.02095	0.03751	0.48531250000000004	-0.018203125000000042
0.027	0.08	80	2	160	quantile_mapping	10	0.49914062500000006	0.058115181042289854	0.02393	0.0381	0.48531250000000004	0.013828125000000024
0.027	0.08	80	2	160	percentile_norm	10	0.9607031249999999	0.019456262297217423	0.02461	0.04489	0.48531250000000004	0.47539062499999984
0.027	0.08	80	2	160	cohort_covariate	10	0.500234375	0.06986755921082492	0.02255	0.04374	0.48531250000000004	0.014921874999999973
0.027	0.08	80	3	240	none	10	0.4906944444444445	0.04330065764120095	0.01943	0.07035	0.48531250000000004	0.005381944444444453
0.027	0.08	80	3	240	mean_centering	10	0.4997569444444444	0.04059057480168867	0.01876	0.07126	0.48531250000000004	0.014444444444444371
0.027	0.08	80	3	240	location_scale	10	0.4872916666666667	0.035484072565930135	0.02063	0.07346	0.48531250000000004	0.001979166666666643
0.027	0.08	80	3	240	quantile_mapping	10	0.48909722222222224	0.03491895654561529	0.0177	0.07361	0.48531250000000004	0.0037847222222222032
0.027	0.08	80	3	240	percentile_norm	10	0.9731944444444445	0.009275188843706587	0.02439	0.06755	0.48531250000000004	0.48788194444444444
0.027	0.08	80	3	240	cohort_covariate	10	0.5132986111111111	0.05830770973271619	0.02087	0.0759	0.48531250000000004	0.027986111111111045
0.027	0.08	80	4	320	none	10	0.46486328125	0.04185382820221663	0.01821	0.08598	0.48531250000000004	-0.020449218750000053
0.027	0.08	80	4	320	mean_centering	10	0.52220703125	0.04857591504124988	0.01995	0.08789	0.48531250000000004	0.03689453124999997
0.027	0.08	80	4	320	location_scale	10	0.49265625	0.03638962787786986	0.01969	0.07995	0.48531250000000004	0.007343749999999982
0.027	0.08	80	4	320	quantile_mapping	10	0.50873046875	0.036287259651463	0.01944	0.08171	0.48531250000000004	0.023417968750000018
0.027	0.08	80	4	320	percentile_norm	10	0.9747265625000001	0.017257536637677495	0.01832	0.08014	0.48531250000000004	0.4894140625000001
0.027	0.08	80	4	320	cohort_covariate	10	0.49107421874999996	0.04886928343451866	0.01947	0.08517	0.48531250000000004	0.005761718749999922
0.027	0.15	20	1	20	none	10	0.47000000000000003	0.17349351572897473	0.07227	0.0	0.5199999999999999	-0.04999999999999988
0.027	0.15	20	1	20	mean_centering	10	0.42000000000000004	0.14866068747318506	0.05702	0.0	0.5199999999999999	-0.09999999999999987
0.027	0.15	20	1	20	location_scale	10	0.43500000000000005	0.1467140075112121	0.07909	0.0	0.5199999999999999	-0.08499999999999985
0.027	0.15	20	1	20	quantile_mapping	10	0.45500000000000007	0.14044571905188138	0.07287	0.0	0.5199999999999999	-0.06499999999999984
0.027	0.15	20	1	20	percentile_norm	10	0.52	0.18601075237738277	0.05412	0.0	0.5199999999999999	1.1102230246251565e-16
0.027	0.15	20	1	20	cohort_covariate	10	0.45999999999999996	0.14106735979665885	0.04462	0.0	0.5199999999999999	-0.05999999999999994
0.027	0.15	20	2	40	none	10	0.4149999999999999	0.0990265116016918	0.04189	0.0864	0.5199999999999999	-0.10499999999999998
0.027	0.15	20	2	40	mean_centering	10	0.45999999999999996	0.1460736115799154	0.03121	0.09248	0.5199999999999999	-0.05999999999999994
0.027	0.15	20	2	40	location_scale	10	0.48875	0.08467769777219973	0.04029	0.10224	0.5199999999999999	-0.03124999999999989
0.027	0.15	20	2	40	quantile_mapping	10	0.48624999999999996	0.12125	0.0413	0.09594	0.5199999999999999	-0.03374999999999995
0.027	0.15	20	2	40	percentile_norm	10	0.9775	0.030000000000000002	0.05388	0.07557	0.5199999999999999	0.45750000000000013
0.027	0.15	20	2	40	cohort_covariate	10	0.39375000000000004	0.07076589927359081	0.02954	0.11808	0.5199999999999999	-0.12624999999999986
0.027	0.15	20	3	60	none	10	0.45777777777777773	0.10744507640857465	0.03036	0.17279	0.5199999999999999	-0.06222222222222218
0.027	0.15	20	3	60	mean_centering	10	0.53	0.0864313043426418	0.03128	0.15862	0.5199999999999999	0.01000000000000012
0.027	0.15	20	3	60	location_scale	10	0.46333333333333326	0.06076670628389031	0.02901	0.1706	0.5199999999999999	-0.05666666666666664
0.027	0.15	20	3	60	quantile_mapping	10	0.49722222222222223	0.11269016848897723	0.03425	0.14015	0.5199999999999999	-0.022777777777777675
0.027	0.15	20	3	60	percentile_norm	10	0.9549999999999998	0.03508807261030696	0.02775	0.17631	0.5199999999999999	0.43499999999999994
0.027	0.15	20	3	60	cohort_covariate	10	0.4044444444444445	0.06897843642297224	0.0292	0.16147	0.5199999999999999	-0.11555555555555541
0.027	0.15	20	4	80	none	10	0.414375	0.08058865459852274	0.02105	0.1633	0.5199999999999999	-0.10562499999999991
0.027	0.15	20	4	80	mean_centering	10	0.5081249999999999	0.05725150107202432	0.0239	0.18438	0.5199999999999999	-0.011874999999999969
0.027	0.15	20	4	80	location_scale	10	0.5068750000000001	0.09157689733224203	0.0259	0.19647	0.5199999999999999	-0.013124999999999831
0.027	0.15	20	4	80	quantile_mapping	10	0.563125	0.09768612043171743	0.02297	0.18227	0.5199999999999999	0.04312500000000008
0.027	0.15	20	4	80	percentile_norm	10	0.95875	0.02213241401203221	0.03042	0.1968	0.5199999999999999	0.4387500000000001
0.027	0.15	20	4	80	cohort_covariate	10	0.5015625	0.055326622490894914	0.02483	0.18423	0.5199999999999999	-0.018437499999999885
0.027	0.15	40	1	40	none	10	0.44000000000000006	0.08940777371123831	0.03732	0.0	0.52125	-0.08124999999999993
0.027	0.15	40	1	40	mean_centering	10	0.51875	0.030233466556119564	0.04333	0.0	0.52125	-0.0024999999999999467
0.027	0.15	40	1	40	location_scale	10	0.5587500000000001	0.10636758199752402	0.04249	0.0	0.52125	0.03750000000000009
0.027	0.15	40	1	40	quantile_mapping	10	0.43624999999999997	0.13491316651832022	0.04195	0.0	0.52125	-0.08500000000000002
0.027	0.15	40	1	40	percentile_norm	10	0.49625	0.11139036089357104	0.04633	0.0	0.52125	-0.024999999999999967
0.027	0.15	40	1	40	cohort_covariate	10	0.5250000000000001	0.13749999999999998	0.06024	0.0	0.52125	0.003750000000000142
0.027	0.15	40	2	80	none	10	0.4559375	0.0760274672815687	0.02653	0.0874	0.52125	-0.0653125
0.027	0.15	40	2	80	mean_centering	10	0.539375	0.0864580823289529	0.0257	0.07888	0.52125	0.018125000000000058
0.027	0.15	40	2	80	location_scale	10	0.4853124999999999	0.07366056547604016	0.02141	0.09674	0.52125	-0.03593750000000007
0.027	0.15	40	2	80	quantile_mapping	10	0.5090625	0.05594448280438384	0.02914	0.07852	0.52125	-0.012187500000000018
0.027	0.15	40	2	80	percentile_norm	10	0.9521875000000002	0.0360135065808649	0.03297	0.08656	0.52125	0.4309375000000002
0.027	0.15	40	2	80	cohort_covariate	10	0.47062499999999996	0.06822527024497595	0.03458	0.08557	0.52125	-0.05062500000000003
0.027	0.15	40	3	120	none	10	0.47847222222222213	0.040455784811215284	0.02299	0.14611	0.52125	-0.04277777777777786
0.027	0.15	40	3	120	mean_centering	10	0.5165277777777778	0.08203020465236352	0.02456	0.14525	0.52125	-0.004722222222222183
0.027	0.15	40	3	120	location_scale	10	0.4768055555555556	0.06647556522215464	0.01726	0.15285	0.52125	-0.0444444444444444
0.027	0.15	40	3	120	quantile_mapping	10	0.5404166666666667	0.0832903824498482	0.02072	0.1351	0.52125	0.019166666666666665
0.027	0.15	40	3	120	percentile_norm	10	0.9731944444444445	0.01215654703451886	0.02218	0.15009	0.52125	0.4519444444444445
0.027	0.15	40	3	120	cohort_covariate	10	0.5048611111111111	0.12217210146569146	0.02464	0.14376	0.52125	-0.016388888888888897
0.027	0.15	40	4	160	none	10	0.47890625	0.06189847250488092	0.02295	0.16117	0.52125	-0.04234375000000001
0.027	0.15	40	4	160	mean_centering	10	0.49531249999999993	0.06274269286389053	0.01997	0.17008	0.52125	-0.025937500000000058
0.027	0.15	40	4	160	location_scale	10	0.534453125	0.03909600125912016	0.02006	0.17085	0.52125	0.013203124999999982
0.027	0.15	40	4	160	quantile_mapping	10	0.5082812499999999	0.06439623436195628	0.02341	0.16243	0.52125	-0.012968750000000084
0.027	0.15	40	4	160	percentile_norm	10	0.9610156249999999	0.03568431534061042	0.02499	0.17557	0.52125	0.43976562499999994
0.027	0.15	40	4	160	cohort_covariate	10	0.5028125	0.06185625505203578	0.01865	0.16178	0.52125	-0.018437499999999996
0.027	0.15	80	1	80	none	10	0.5309375000000001	0.08681034014591811	0.03504	0.0	0.48531250000000004	0.04562500000000003
0.027	0.15	80	1	80	mean_centering	10	0.4965625	0.10218749999999999	0.02441	0.0	0.48531250000000004	0.011249999999999982
0.027	0.15	80	1	80	location_scale	10	0.4843750000000001	0.050582543925745765	0.03453	0.0	0.48531250000000004	-0.0009374999999999245
0.027	0.15	80	1	80	quantile_mapping	10	0.48656250000000006	0.10314441105193242	0.02466	0.0	0.48531250000000004	0.0012500000000000289
0.027	0.15	80	1	80	percentile_norm	10	0.49000000000000005	0.06736966583708132	0.02867	0.0	0.48531250000000004	0.004687500000000011
0.027	0.15	80	1	80	cohort_covariate	10	0.5287499999999999	0.09612410597763706	0.02925	0.0	0.48531250000000004	0.04343749999999991
0.027	0.15	80	2	160	none	10	0.49039062500000014	0.04939829602719737	0.02544	0.07783	0.48531250000000004	0.0050781250000001
0.027	0.15	80	2	160	mean_centering	10	0.48421875	0.04252010094502364	0.02367	0.08051	0.48531250000000004	-0.00109375000000006
0.027	0.15	80	2	160	location_scale	10	0.5327343749999999	0.040648205511782734	0.0227	0.07691	0.48531250000000004	0.047421874999999836
0.027	0.15	80	2	160	quantile_mapping	10	0.504296875	0.05622530925117819	0.02163	0.0779	0.48531250000000004	0.018984374999999942
0.027	0.15	80	2	160	percentile_norm	10	0.9734375	0.015534896453227491	0.02381	0.0806	0.48531250000000004	0.4881249999999999
0.027	0.15	80	2	160	cohort_covariate	10	0.5118750000000001	0.05004977990710848	0.01901	0.0768	0.48531250000000004	0.026562500000000044
0.027	0.15	80	3	240	none	10	0.5032638888888888	0.05061904590805693	0.01908	0.1395	0.48531250000000004	0.01795138888888881
0.027	0.15	80	3	240	mean_centering	10	0.49670138888888893	0.04311634653294231	0.01897	0.13848	0.48531250000000004	0.011388888888888893
0.027	0.15	80	3	240	location_scale	10	0.5096875	0.04679196606628925	0.01981	0.13455	0.48531250000000004	0.024374999999999925
0.027	0.15	80	3	240	quantile_mapping	10	0.5219791666666668	0.05414686470310105	0.01884	0.13956	0.48531250000000004	0.036666666666666736
0.027	0.15	80	3	240	percentile_norm	10	0.9539583333333335	0.0325550044985596	0.01743	0.1389	0.48531250000000004	0.46864583333333343
0.027	0.15	80	3	240	cohort_covariate	10	0.4966666666666667	0.04794463756881406	0.01998	0.14048	0.48531250000000004	0.011354166666666665
0.027	0.15	80	4	320	none	10	0.47791015625	0.04841555781361319	0.01849	0.15795	0.48531250000000004	-0.00740234375000004
0.027	0.15	80	4	320	mean_centering	10	0.48714843750000003	0.03362096916912261	0.01567	0.15947	0.48531250000000004	0.0018359374999999956
0.027	0.15	80	4	320	location_scale	10	0.49158203124999994	0.046685852920505144	0.01867	0.16799	0.48531250000000004	0.0062695312499999045
0.027	0.15	80	4	320	quantile_mapping	10	0.50353515625	0.04195733019107264	0.01841	0.15659	0.48531250000000004	0.01822265624999997
0.027	0.15	80	4	320	percentile_norm	10	0.9787109375	0.004622762602820016	0.0176	0.15828	0.48531250000000004	0.4933984375
0.027	0.15	80	4	320	cohort_covariate	10	0.48035156249999994	0.03696096970115909	0.01544	0.16316	0.48531250000000004	-0.0049609375000000955
0.05	0.0	20	1	20	none	10	0.545	0.20670026608594388	0.09819	0.0	0.545	0.0
0.05	0.0	20	1	20	mean_centering	10	0.5850000000000001	0.15008331019803633	0.10023	0.0	0.545	0.040000000000000036
0.05	0.0	20	1	20	location_scale	10	0.65	0.16881943016134132	0.09119	0.0	0.545	0.10499999999999998
0.05	0.0	20	1	20	quantile_mapping	10	0.58	0.1615549442140351	0.08211	0.0	0.545	0.03499999999999992
0.05	0.0	20	1	20	percentile_norm	10	0.62	0.17349351572897473	0.07193	0.0	0.545	0.07499999999999996
0.05	0.0	20	1	20	cohort_covariate	10	0.5599999999999999	0.21999999999999997	0.10677	0.0	0.545	0.014999999999999902
0.05	0.0	20	2	40	none	10	0.54	0.12422258248804843	0.06006	0.02302	0.545	-0.0050000000000000044
0.05	0.0	20	2	40	mean_centering	10	0.5399999999999999	0.18530380460206425	0.05804	0.03604	0.545	-0.0050000000000001155
0.05	0.0	20	2	40	location_scale	10	0.55875	0.0915235625399274	0.08082	0.01258	0.545	0.013749999999999929
0.05	0.0	20	2	40	quantile_mapping	10	0.6187500000000001	0.13454204733093664	0.08498	0.02468	0.545	0.0737500000000001
0.05	0.0	20	2	40	percentile_norm	10	0.9950000000000001	0.006123724356957924	0.06678	0.02578	0.545	0.45000000000000007
0.05	0.0	20	2	40	cohort_covariate	10	0.605	0.13301785594423027	0.06777	0.02815	0.545	0.05999999999999994
0.05	0.0	20	3	60	none	10	0.5488888888888889	0.06377042156569662	0.06191	0.03781	0.545	0.0038888888888888307
0.05	0.0	20	3	60	mean_centering	10	0.5211111111111111	0.09437252163371587	0.06442	0.02884	0.545	-0.02388888888888896
0.05	0.0	20	3	60	location_scale	10	0.46777777777777774	0.12397231869441315	0.05194	0.02943	0.545	-0.0772222222222223
0.05	0.0	20	3	60	quantile_mapping	10	0.7394444444444445	0.1194754481726241	0.06616	0.03599	0.545	0.19444444444444442
0.05	0.0	20	3	60	percentile_norm	10	0.9955555555555555	0.008888888888888858	0.06174	0.03332	0.545	0.4505555555555555
0.05	0.0	20	3	60	cohort_covariate	10	0.5366666666666667	0.10405957457979728	0.05492	0.0367	0.545	-0.008333333333333304
0.05	0.0	20	4	80	none	10	0.5259375	0.08761209337899648	0.06184	0.03407	0.545	-0.019062500000000093
0.05	0.0	20	4	80	mean_centering	10	0.576875	0.0820299107033526	0.04691	0.0353	0.545	0.03187499999999999
0.05	0.0	20	4	80	location_scale	10	0.5193749999999999	0.07879463021044011	0.06168	0.03802	0.545	-0.02562500000000012
0.05	0.0	20	4	80	quantile_mapping	10	0.7384375	0.10896395978143415	0.05155	0.04157	0.545	0.19343749999999993
0.05	0.0	20	4	80	percentile_norm	10	0.9971874999999999	0.0032625957840345474	0.0498	0.0389	0.545	0.45218749999999985
0.05	0.0	20	4	80	cohort_covariate	10	0.5203125	0.050991152725252245	0.04716	0.03535	0.545	-0.024687500000000084
0.05	0.0	40	1	40	none	10	0.55	0.09185586535436917	0.07139	0.0	0.55	0.0
0.05	0.0	40	1	40	mean_centering	10	0.61875	0.10551214385083833	0.06875	0.0	0.55	0.06874999999999998
0.05	0.0	40	1	40	location_scale	10	0.62	0.09717895862788403	0.07923	0.0	0.55	0.06999999999999995
0.05	0.0	40	1	40	quantile_mapping	10	0.5475	0.08940777371123836	0.0715	0.0	0.55	-0.0025000000000000577
0.05	0.0	40	1	40	percentile_norm	10	0.53375	0.10695355300316114	0.06488	0.0	0.55	-0.016250000000000098
0.05	0.0	40	1	40	cohort_covariate	10	0.50125	0.112423585158987	0.06867	0.0	0.55	-0.04875000000000007
0.05	0.0	40	2	80	none	10	0.5090625	0.09014365704945633	0.04646	0.014	0.55	-0.04093750000000007
0.05	0.0	40	2	80	mean_centering	10	0.5259375000000001	0.05748726081707147	0.05309	0.01852	0.55	-0.024062499999999987
0.05	0.0	40	2	80	location_scale	10	0.5403125	0.06756724081424369	0.05375	0.00685	0.55	-0.009687500000000071
0.05	0.0	40	2	80	quantile_mapping	10	0.6046874999999999	0.09184789140883964	0.06087	0.0077	0.55	0.05468749999999989
0.05	0.0	40	2	80	percentile_norm	10	0.996875	0.005038911092686596	0.04933	0.01147	0.55	0.4468749999999999
0.05	0.0	40	2	80	cohort_covariate	10	0.48968750000000005	0.06350827332914981	0.05097	0.01399	0.55	-0.06031249999999999
0.05	0.0	40	3	120	none	10	0.5270833333333333	0.09189418314051073	0.05021	0.02049	0.55	-0.022916666666666696
0.05	0.0	40	3	120	mean_centering	10	0.5109722222222223	0.06299020720480053	0.05714	0.0141	0.55	-0.03902777777777777
0.05	0.0	40	3	120	location_scale	10	0.49097222222222214	0.08003483520117359	0.05286	0.01337	0.55	-0.0590277777777779
0.05	0.0	40	3	120	quantile_mapping	10	0.6322222222222222	0.08914200074205368	0.05097	0.01381	0.55	0.0822222222222222
0.05	0.0	40	3	120	percentile_norm	10	0.9973611111111111	0.005250293936509926	0.04953	0.01184	0.55	0.4473611111111111
0.05	0.0	40	3	120	cohort_covariate	10	0.48305555555555557	0.09690583439989948	0.05607	0.01258	0.55	-0.06694444444444447
0.05	0.0	40	4	160	none	10	0.4926562499999999	0.058477175702362716	0.04754	0.01921	0.55	-0.05734375000000014
0.05	0.0	40	4	160	mean_centering	10	0.49281250000000004	0.043476825723596714	0.0485	0.02167	0.55	-0.0571875
0.05	0.0	40	4	160	location_scale	10	0.502421875	0.07383573042836797	0.05009	0.01501	0.55	-0.04757812500000003
0.05	0.0	40	4	160	quantile_mapping	10	0.6484375000000001	0.09671483736027786	0.04286	0.01636	0.55	0.09843750000000007
0.05	0.0	40	4	160	percentile_norm	10	0.9978906249999999	0.002965664515015983	0.05024	0.0158	0.55	0.4478906249999999
0.05	0.0	40	4	160	cohort_covariate	10	0.49554687500000005	0.05843420988398512	0.04783	0.01931	0.55	-0.05445312499999999
0.05	0.0	80	1	80	none	10	0.4931249999999999	0.10169270499893295	0.05721	0.0	0.4931249999999999	0.0
0.05	0.0	80	1	80	mean_centering	10	0.588125	0.12278347303281496	0.06347	0.0	0.4931249999999999	0.09500000000000008
0.05	0.0	80	1	80	location_scale	10	0.55875	0.06669953616780255	0.04478	0.0	0.4931249999999999	0.06562500000000004
0.05	0.0	80	1	80	quantile_mapping	10	0.5709375000000001	0.06431808770672526	0.04839	0.0	0.4931249999999999	0.07781250000000017
0.05	0.0	80	1	80	percentile_norm	10	0.519375	0.09732556511523577	0.05889	0.0	0.4931249999999999	0.026250000000000107
0.05	0.0	80	1	80	cohort_covariate	10	0.5484375	0.05949412392203117	0.05735	0.0	0.4931249999999999	0.0553125000000001
0.05	0.0	80	2	160	none	10	0.526328125	0.05656924381413565	0.05237	0.00686	0.4931249999999999	0.03320312500000011
0.05	0.0	80	2	160	mean_centering	10	0.4890624999999999	0.06554589726624771	0.04698	0.00672	0.4931249999999999	-0.004062500000000024
0.05	0.0	80	2	160	location_scale	10	0.49406249999999996	0.0636459398867084	0.0478	0.00656	0.4931249999999999	0.0009375000000000355
0.05	0.0	80	2	160	quantile_mapping	10	0.5225000000000001	0.06193967579427585	0.04236	0.00606	0.4931249999999999	0.02937500000000015
0.05	0.0	80	2	160	percentile_norm	10	0.9895312500000001	0.01164141146672086	0.05117	0.00605	0.4931249999999999	0.49640625000000016
0.05	0.0	80	2	160	cohort_covariate	10	0.49585937499999994	0.07416367199741816	0.04638	0.00552	0.4931249999999999	0.002734375000000011
0.05	0.0	80	3	240	none	10	0.5189583333333333	0.0536291888058668	0.04629	0.00674	0.4931249999999999	0.025833333333333375
0.05	0.0	80	3	240	mean_centering	10	0.5020486111111111	0.047312885291253735	0.04823	0.00864	0.4931249999999999	0.008923611111111174
0.05	0.0	80	3	240	location_scale	10	0.5287152777777777	0.060520753649466255	0.04441	0.00791	0.4931249999999999	0.03559027777777779
0.05	0.0	80	3	240	quantile_mapping	10	0.5048611111111111	0.08022321290554807	0.04742	0.01037	0.4931249999999999	0.01173611111111117
